gene_ID	dMethylation	dExpression
LOC_Os01g04760	-0.2303029709700004	0.0
LOC_Os01g04780	-4.07031254144	0.01207218657417518
LOC_Os01g04790	1.8042048934400001	0.0
LOC_Os01g04814	-33.02789661195	-0.7833479835902993
LOC_Os01g04830	0.0	0.3705046829217568
LOC_Os01g04840	7.368591481010001	0.0
LOC_Os01g04860	5.46935724459	1.9780981639322182
LOC_Os01g04870	1.0245518099575999	1.366867329416377
LOC_Os01g04880	-0.58922895222	0.09980206344213959
LOC_Os01g04900	-0.19221569212700007	0.517760501138685
LOC_Os01g04910	0.9973681562749999	1.4556048628758458
LOC_Os01g04930	-2.3048128732779998	-0.2049199618416275
LOC_Os01g04950	-4.536506402840001	-3.291589755404311
LOC_Os01g04960	-0.697368422621	0.0
LOC_Os01g04970	-3.002224729560001	0.0
LOC_Os01g04980	-2.69444452392	0.0
LOC_Os01g04990	0.779151947438	-1.2626587571639623
LOC_Os01g05000	-3.0235293712100004	0.0
LOC_Os01g05010	0.7408207370929999	1.7353036174841878
LOC_Os01g05020	1.2132492762899996	0.0
LOC_Os01g05030	-0.363636351275	0.0
LOC_Os01g05040	0.5157232733320001	0.0
LOC_Os01g05050	1.68474577367	0.24151439661320145
LOC_Os01g05060	-2.176215867378	-0.8990912137959087
LOC_Os01g05080	2.5538389863147	0.734728582328993
LOC_Os01g05090	0.558730165164	-0.060047446490610036
LOC_Os01g05100	0.456852793013	0.018343896913409964
LOC_Os01g05105	-19.53699310145	0.1276404091619201
LOC_Os01g05105	-19.53699310145	1.0923859443016735
LOC_Os01g05120	7.70558378645	0.11121591211011611
LOC_Os01g05130	-2.3798596507600003	-0.46024773842138
LOC_Os01g05140	0.5330341581627001	0.6906247458120462
LOC_Os01g05150	0.6013114863969999	0.2349737772238832
LOC_Os01g05160	0.015097011100001723	-0.257576719655454
LOC_Os01g05170	-1.60563380366	0.06297313410303956
LOC_Os01g05180	-1.104049666307	-0.9526357189959616
LOC_Os01g05200	-5.313317155469999	0.0
LOC_Os01g05200	-5.313317155469999	-0.14262422659984397
LOC_Os01g05260	-0.34822681940000244	-0.017908024977340724
LOC_Os01g05260	-0.34822681940000244	-1.1404763992248204
LOC_Os01g05320	17.256670917050002	-1.739083162005563
LOC_Os01g05320	17.256670917050002	0.0
LOC_Os01g05330	2.13112624709	0.0
LOC_Os01g05340	6.9139108211	0.0
LOC_Os01g05350	8.753423963300001	0.0
LOC_Os01g05360	0.38636364042800003	0.0
LOC_Os01g05370	-9.811877256200003	0.0
LOC_Os01g05380	1.0000000105200002	0.0
LOC_Os01g05390	11.997300665700001	0.0
LOC_Os01g05400	1.6069090858999946	0.0
LOC_Os01g05420	-1.7449318779199998	-0.7978250549210716
LOC_Os01g05430	-4.12256242166	0.14930527317042383
LOC_Os01g05440	-0.07081042292000017	-0.03359074087626523
LOC_Os01g05450	3.573359101726	0.4257944265641496
LOC_Os01g05460	0.319047612803	1.3521295181487563
LOC_Os01g05470	0.5200934261500001	1.3276409507522473
LOC_Os01g05480	2.293887663247	0.07498034688257009
LOC_Os01g05490	-46.285394232200005	-1.0760225462359057
LOC_Os01g05500	-0.34260166593999997	-0.057846721970849266
LOC_Os01g05510	3.3041744844180005	-0.9105300411361834
LOC_Os01g05520	3.3770435888600003	0.0
LOC_Os01g05530	0.7114075586090001	-0.6072505306800752
LOC_Os01g05540	1.8199671165353002	0.17170006775516153
LOC_Os01g05550	-0.4917135720800001	0.0
LOC_Os01g05560	0.3194350951932599	0.9312720488403149
LOC_Os01g05570	-2.622988555320001	0.0
LOC_Os01g05580	-4.099071136280001	-0.23326472053104397
LOC_Os01g05585	20.341055953830004	0.0
LOC_Os01g05590	-0.003072580610000042	0.0
LOC_Os01g05600	0.7625163237223	0.7104065235216479
LOC_Os01g05610	-3.3290013544799995	1.022949372586922
LOC_Os01g05620	0.7325684461048999	0.4125851382699131
LOC_Os01g05640	1.006245662983	-0.06765151936042878
LOC_Os01g05640	1.006245662983	-0.23050437187248823
LOC_Os01g05640	1.006245662983	-1.0331830887853743
LOC_Os01g05650	5.043310441991	0.7591674433899958
LOC_Os01g05660	4.894573042388999	-0.591152312923953
LOC_Os01g05670	-7.106206134765	-0.4938836089879876
LOC_Os01g05680	0.350745145716	0.20477578594159887
LOC_Os01g05694	0.94991747914	-1.110339934042009
LOC_Os01g05710	1.39603961702	-0.08080193146297066
LOC_Os01g05720	-2.1960826312300004	-0.07031279432448719
LOC_Os01g05730	2.84745765187	0.0
LOC_Os01g05744	9.90253258627	-1.2284783947939684
LOC_Os01g05770	11.198241838199998	0.22576726272371545
LOC_Os01g05780	0.4029503121286	0.0
LOC_Os01g05790	-10.690713671100001	-1.4963920999442473
LOC_Os01g05800	-3.175179226709	0.9174230177136823
LOC_Os01g05810	0.9877510171420001	0.4202935843174529
LOC_Os01g05820	2.205140719322	-0.1492731041377015
LOC_Os01g05830	0.8834437083530001	-0.5297262622725288
LOC_Os01g05840	0.6650352629833001	0.32453236577982286
LOC_Os01g05850	-0.5858586006740001	0.0
LOC_Os01g05860	0.6653627326599999	1.0599735057589748
LOC_Os01g05870	0.4141669149499998	0.20610261825107623
LOC_Os01g05880	-0.231404956584	0.0
LOC_Os01g05890	0.0	0.0
LOC_Os01g05900	-1.5530988589599994	0.8906913960707369
LOC_Os01g05940	0.40729408437399994	-1.0086789901442825
LOC_Os01g05960	0.8997672928319999	-0.9980554830995765
LOC_Os01g05970	1.1513815548499995	0.09366135707548391
LOC_Os01g05970	1.1513815548499995	-0.2961928504591904
LOC_Os01g05980	0.03504043024699999	-0.4872727190704804
LOC_Os01g06000	1.3810989576310002	0.782325115124471
LOC_Os01g06000	1.3810989576310002	0.8741458309705399
LOC_Os01g06020	1.4232597172000006	1.149926906588341
LOC_Os01g06030	0.0	0.1652816771013243
LOC_Os01g06040	-3.51327440116	0.0
LOC_Os01g06050	-0.22572180431999955	1.1805934615893643
LOC_Os01g06060	2.8920000553099996	3.059934488808079
LOC_Os01g06070	0.189655171386	0.1357343510779432
LOC_Os01g06080	8.987207973493101	0.0
LOC_Os01g06090	1.55555558057	0.5402614153380847
LOC_Os01g06100	-4.33333336875	0.0
LOC_Os01g06110	9.200607842010003	0.0
LOC_Os01g06120	0.0	0.822987057330161
LOC_Os01g06130	1.1574803110899998	1.097675973848328
LOC_Os01g06140	8.518264891760001	0.4731426678666813
LOC_Os01g06150	-2.2717791887220002	-0.9647466431625725
LOC_Os01g06160	2.244494273450001	0.0
LOC_Os01g06200	1.1586722690599993	0.0
LOC_Os01g06210	1.05025701455	0.0
LOC_Os01g06220	0.465909086845	0.20751871717168002
LOC_Os01g06240	0.562737644172	-0.08775613675235992
LOC_Os01g06250	-0.0858895709178	0.0
LOC_Os01g06260	3.9848775658000006	0.0
LOC_Os01g06270	-2.2337078660600005	-0.15080685814408581
LOC_Os01g06280	-4.003531641999	-0.9092840865817245
LOC_Os01g06290	-8.012765051838	-0.6769880229323336
LOC_Os01g06300	0.5735294286199997	-0.026227541013276293
LOC_Os01g06320	0.05714285586560001	-0.029201253587881587
LOC_Os01g06330	-2.5879120679399996	0.0
LOC_Os01g06340	1.9352518222383	1.812804747685374
LOC_Os01g06350	4.0000000596	0.0
LOC_Os01g06360	7.975701545940002	0.0
LOC_Os01g06370	3.30000013113	-0.6028625988421996
LOC_Os01g06380	0.0	-0.39139952887200236
LOC_Os01g06400	0.0	-0.3411603009505455
LOC_Os01g06410	0.0	0.29105419209964967
LOC_Os01g06420	-0.09909909856209999	-0.13490157517467158
LOC_Os01g06430	0.34084375393999977	0.16964138641668142
LOC_Os01g06440	0.32407406855500004	0.4207014509515826
LOC_Os01g06450	0.11435470841100004	-0.3664111216615179
LOC_Os01g06454	0.525328328249	0.45505418614823706
LOC_Os01g06460	6.449697427910001	-1.0804398298699074
LOC_Os01g06470	-0.10728244533000031	0.4086463553599997
LOC_Os01g06490	1.0550458918399999	0.8519704497655692
LOC_Os01g06500	5.7551943216616	0.11114872695707163
LOC_Os01g06510	-0.3653844579700003	0.0
LOC_Os01g06530	3.1557377504199997	0.0
LOC_Os01g06540	6.315789567800001	-0.5084590781169853
LOC_Os01g06550	-2.69207367848	-1.1866327787481432
LOC_Os01g06560	-14.855072679700001	-2.9647081476733317
LOC_Os01g06570	0.767986168100002	0.0
LOC_Os01g06580	0.1408898256959	-1.3696161895720178
LOC_Os01g06600	2.4367938342400004	0.40899718554686454
LOC_Os01g06610	0.3142413743799999	0.0
LOC_Os01g06620	1.94117646007	0.024084932347127233
LOC_Os01g06630	-12.3413340179	-3.879221440091577
LOC_Os01g06640	-2.030889834964	-0.10883314422143484
LOC_Os01g06650	2.236083012080001	-0.44903940094881944
LOC_Os01g06660	-3.280925279976	-2.8498544143212654
LOC_Os01g06670	3.398648611689999	0.013474094323906175
LOC_Os01g06680	0.414634138588	0.014834016885997055
LOC_Os01g06690	1.7745097044499998	0.0
LOC_Os01g06700	5.9491970050599985	0.0
LOC_Os01g06710	-0.28574206399000035	0.0
LOC_Os01g06720	2.5729613866300003	0.08997482640368432
LOC_Os01g06730	0.9225806417639999	0.21247731108950793
LOC_Os01g06740	14.857640453510001	-5.109502246312377
LOC_Os01g06750	3.4733333774893995	-0.5863772032460373
LOC_Os01g06770	0.2495049792899997	0.0
LOC_Os01g06780	-10.3499998897	0.0
LOC_Os01g06790	0.6305172443601	-0.06873573907857274
LOC_Os01g06800	0.0	0.0
LOC_Os01g06810	4.5424836523400005	0.0
LOC_Os01g06820	16.671895665217	-0.038460764857776025
LOC_Os01g06836	13.800925977	0.056188053809023475
